country,field,year,disclosed_investment,estimated_investment,complete,pillar,is_group
Japan,Hardware,2020,47.0,143,True,investment,False
Japan,Hardware,2021,28.0,114,True,investment,False
Japan,Hardware,2022,9.0,44,True,investment,False
Japan,Hardware,2023,363.0,652,True,investment,False
Japan,Hardware,2024,75.0,127,True,investment,False
Japan,Hardware,2025,12.0,50,False,investment,False
Japan,Healthcare and Life Sciences,2015,3.0,4,True,investment,False
Japan,Healthcare and Life Sciences,2016,4.0,8,True,investment,False
Japan,Healthcare and Life Sciences,2017,9.0,12,True,investment,False
Japan,Healthcare and Life Sciences,2018,38.0,44,True,investment,False
Japan,Healthcare and Life Sciences,2019,21.0,34,True,investment,False
Japan,Healthcare and Life Sciences,2020,34.0,65,True,investment,False
Japan,Healthcare and Life Sciences,2021,13.0,50,True,investment,False
Japan,Healthcare and Life Sciences,2022,41.0,51,True,investment,False
Japan,Healthcare and Life Sciences,2023,10.0,38,True,investment,False
Japan,Healthcare and Life Sciences,2024,32.0,171,True,investment,False
Japan,Healthcare and Life Sciences,2025,34.0,66,False,investment,False
Japan,Information Technology,2015,5.0,6,True,investment,False
Japan,Information Technology,2016,627.0,670,True,investment,False
Japan,Information Technology,2017,32.0,146,True,investment,False
Japan,Information Technology,2018,61.0,104,True,investment,False
Japan,Information Technology,2019,51.0,137,True,investment,False
Japan,Information Technology,2020,93.0,196,True,investment,False
Japan,Information Technology,2021,214.0,307,True,investment,False
Japan,Information Technology,2022,36.0,92,True,investment,False
Japan,Information Technology,2023,182.0,498,True,investment,False
Japan,Information Technology,2024,130.0,295,True,investment,False
Japan,Information Technology,2025,75.0,138,False,investment,False
Japan,Lending and Investments,2017,1.0,1,True,investment,False
Japan,Lending and Investments,2019,2.0,2,True,investment,False
Japan,Lending and Investments,2020,48.0,56,True,investment,False
Japan,Lending and Investments,2021,15.0,15,True,investment,False
Japan,Lending and Investments,2024,13.0,13,True,investment,False
Japan,Lending and Investments,2025,7.0,7,False,investment,False
Japan,Manufacturing,2015,3.0,7,True,investment,False
Japan,Manufacturing,2016,15.0,16,True,investment,False
Japan,Manufacturing,2017,5.0,21,True,investment,False
Japan,Manufacturing,2018,12.0,26,True,investment,False
Japan,Manufacturing,2019,75.0,95,True,investment,False
Japan,Manufacturing,2020,26.0,53,True,investment,False
Japan,Manufacturing,2021,14.0,31,True,investment,False
Japan,Manufacturing,2022,3.0,9,True,investment,False
Japan,Manufacturing,2023,347.0,357,True,investment,False
Japan,Manufacturing,2024,7.0,134,True,investment,False
Japan,Manufacturing,2025,33.0,33,False,investment,False
Japan,Media and Entertainment,2015,5.0,5,True,investment,False
Japan,Media and Entertainment,2016,18.0,60,True,investment,False
Japan,Media and Entertainment,2017,4.0,45,True,investment,False
Japan,Media and Entertainment,2018,8.0,25,True,investment,False
Japan,Media and Entertainment,2019,39.0,73,True,investment,False
Japan,Media and Entertainment,2020,11.0,53,True,investment,False
Japan,Media and Entertainment,2021,45.0,57,True,investment,False
Japan,Media and Entertainment,2022,15.0,44,True,investment,False
Japan,Media and Entertainment,2023,5.0,289,True,investment,False
Japan,Media and Entertainment,2024,6.0,29,True,investment,False
Japan,Media and Entertainment,2025,20.0,28,False,investment,False
Japan,"Military, public safety and government",2023,0.0,0,True,investment,False
Japan,"Military, public safety and government",2025,0.0,0,False,investment,False
Japan,"Mobile, platforms & Internet services",2015,21.0,30,True,investment,False
Japan,"Mobile, platforms & Internet services",2016,645.0,665,True,investment,False
Japan,"Mobile, platforms & Internet services",2017,122.0,161,True,investment,False
Japan,"Mobile, platforms & Internet services",2018,75.0,88,True,investment,False
Japan,"Mobile, platforms & Internet services",2019,66.0,129,True,investment,False
Japan,"Mobile, platforms & Internet services",2020,128.0,197,True,investment,False
Japan,"Mobile, platforms & Internet services",2021,231.0,394,True,investment,False
Japan,"Mobile, platforms & Internet services",2022,16.0,50,True,investment,False
Japan,"Mobile, platforms & Internet services",2023,114.0,169,True,investment,False
Japan,"Mobile, platforms & Internet services",2024,72.0,100,True,investment,False
Japan,"Mobile, platforms & Internet services",2025,31.0,57,False,investment,False
Japan,NLP,2015,1.0,5,True,investment,False
Japan,NLP,2016,2.0,3,True,investment,False
Japan,NLP,2017,2.0,4,True,investment,False
Japan,NLP,2018,8.0,8,True,investment,False
Japan,NLP,2019,8.0,8,True,investment,False
Japan,NLP,2020,4.0,4,True,investment,False
Japan,NLP,2021,14.0,14,True,investment,False
Japan,NLP,2022,27.0,27,True,investment,False
Japan,NLP,2023,2.0,2,True,investment,False
Japan,NLP,2024,30.0,30,True,investment,False
Japan,NLP,2025,11.0,12,False,investment,False
Japan,Navigation and mapping,2015,0.0,0,True,investment,False
Japan,Navigation and mapping,2019,0.0,0,True,investment,False
Japan,Navigation and mapping,2021,1.0,2,True,investment,False
Japan,Navigation and mapping,2023,0.0,0,True,investment,False
Japan,Navigation and mapping,2024,1.0,1,True,investment,False
Japan,Navigation and mapping,2025,1.0,1,False,investment,False
Japan,Other,2015,1.0,2,True,investment,False
Japan,Other,2016,18.0,18,True,investment,False
Japan,Other,2017,13.0,15,True,investment,False
Japan,Other,2018,4.0,8,True,investment,False
Japan,Other,2019,16.0,27,True,investment,False
Japan,Other,2020,22.0,42,True,investment,False
Japan,Other,2021,4.0,14,True,investment,False
Japan,Other,2022,9.0,11,True,investment,False
Japan,Other,2023,68.0,76,True,investment,False
Japan,Other,2024,13.0,39,True,investment,False
Japan,Other,2025,10.0,15,False,investment,False
Japan,Privacy and Security,2015,0.0,1,True,investment,False
Japan,Privacy and Security,2016,11.0,30,True,investment,False
Japan,Privacy and Security,2017,0.0,95,True,investment,False
Japan,Privacy and Security,2018,3.0,4,True,investment,False
Japan,Privacy and Security,2019,11.0,25,True,investment,False
Japan,Privacy and Security,2020,47.0,52,True,investment,False
Japan,Privacy and Security,2021,9.0,12,True,investment,False
Japan,Privacy and Security,2022,8.0,10,True,investment,False
Japan,Privacy and Security,2023,102.0,108,True,investment,False
Japan,Privacy and Security,2024,8.0,10,True,investment,False
Japan,Privacy and Security,2025,9.0,16,False,investment,False
Japan,Professional services,2015,6.0,20,True,investment,False
Japan,Professional services,2016,624.0,624,True,investment,False
Japan,Professional services,2017,9.0,38,True,investment,False
Japan,Professional services,2018,20.0,67,True,investment,False
Japan,Professional services,2019,22.0,66,True,investment,False
Japan,Professional services,2020,80.0,120,True,investment,False
Japan,Professional services,2021,63.0,74,True,investment,False
Japan,Professional services,2022,20.0,32,True,investment,False
Japan,Professional services,2023,14.0,328,True,investment,False
Japan,Professional services,2024,38.0,176,True,investment,False
Japan,Professional services,2025,47.0,105,False,investment,False
Japan,Real estate,2015,0.0,0,True,investment,False
Japan,Real estate,2016,1.0,1,True,investment,False
Japan,Real estate,2017,1.0,1,True,investment,False
Japan,Real estate,2018,1.0,1,True,investment,False
Japan,Real estate,2019,2.0,10,True,investment,False
Japan,Real estate,2020,4.0,6,True,investment,False
Japan,Real estate,2021,1.0,1,True,investment,False
Japan,Real estate,2022,,23,True,investment,False
Japan,Real estate,2023,1.0,1,True,investment,False
Japan,Real estate,2024,7.0,8,True,investment,False
Japan,Real estate,2025,6.0,10,False,investment,False
Japan,Robotics,2015,18.0,18,True,investment,False
Japan,Robotics,2016,8.0,12,True,investment,False
Japan,Robotics,2017,115.0,134,True,investment,False
Japan,Robotics,2018,61.0,82,True,investment,False
Japan,Robotics,2019,84.0,99,True,investment,False
Japan,Robotics,2020,16.0,63,True,investment,False
Japan,Robotics,2021,8.0,39,True,investment,False
Japan,Robotics,2022,4.0,22,True,investment,False
Japan,Robotics,2023,64.0,66,True,investment,False
Japan,Robotics,2024,37.0,52,True,investment,False
Japan,Robotics,2025,5.0,26,False,investment,False
Japan,"Sales, retail, commerce, marketing",2015,4.0,8,True,investment,False
Japan,"Sales, retail, commerce, marketing",2016,10.0,11,True,investment,False
Japan,"Sales, retail, commerce, marketing",2017,31.0,36,True,investment,False
Japan,"Sales, retail, commerce, marketing",2018,47.0,68,True,investment,False
Japan,"Sales, retail, commerce, marketing",2019,17.0,48,True,investment,False
Japan,"Sales, retail, commerce, marketing",2020,15.0,53,True,investment,False
Japan,"Sales, retail, commerce, marketing",2021,20.0,46,True,investment,False
Japan,"Sales, retail, commerce, marketing",2022,14.0,21,True,investment,False
Japan,"Sales, retail, commerce, marketing",2023,5.0,9,True,investment,False
Japan,"Sales, retail, commerce, marketing",2024,24.0,35,True,investment,False
Japan,"Sales, retail, commerce, marketing",2025,27.0,48,False,investment,False
Japan,Semiconductor,2015,2.0,2,True,investment,False
Japan,Semiconductor,2017,1.0,1,True,investment,False
Japan,Semiconductor,2018,1.0,1,True,investment,False
Japan,Semiconductor,2019,4.0,4,True,investment,False
Japan,Semiconductor,2020,4.0,4,True,investment,False
Japan,Semiconductor,2021,5.0,5,True,investment,False
Japan,Semiconductor,2022,2.0,2,True,investment,False
Japan,Semiconductor,2023,8.0,8,True,investment,False
Japan,Semiconductor,2024,26.0,26,True,investment,False
Japan,Semiconductor,2025,,1,False,investment,False
Japan,Simulation,2019,1.0,1,True,investment,False
Japan,Simulation,2021,1.0,1,True,investment,False
Japan,Simulation,2023,0.0,0,True,investment,False
Japan,Software,2015,34.0,65,True,investment,False
Japan,Software,2016,680.0,750,True,investment,False
Japan,Software,2017,207.0,407,True,investment,False
Japan,Software,2018,208.0,314,True,investment,False
Japan,Software,2019,272.0,464,True,investment,False
Japan,Software,2020,424.0,651,True,investment,False
Japan,Software,2021,345.0,643,True,investment,False
Japan,Software,2022,137.0,286,True,investment,False
Japan,Software,2023,284.0,1531,True,investment,False
Japan,Software,2024,292.0,926,True,investment,False
Japan,Software,2025,181.0,318,False,investment,False
Japan,Speech Recognition,2022,0.0,0,True,investment,False
Japan,Speech Recognition,2024,,1,True,investment,False
Japan,Sports,2015,1.0,1,True,investment,False
Japan,Sports,2017,3.0,3,True,investment,False
Japan,Sports,2018,3.0,9,True,investment,False
Japan,Sports,2019,2.0,2,True,investment,False
Japan,Sports,2020,0.0,1,True,investment,False
Japan,Sports,2021,1.0,12,True,investment,False
Japan,Sports,2022,0.0,0,True,investment,False
Japan,Sports,2023,1.0,1,True,investment,False
Japan,Sports,2025,1.0,1,False,investment,False
Japan,Telecommunications,2015,,1,True,investment,False
Japan,Telecommunications,2016,,12,True,investment,False
Japan,Telecommunications,2017,1.0,3,True,investment,False
Japan,Telecommunications,2018,4.0,6,True,investment,False
Japan,Telecommunications,2019,3.0,5,True,investment,False
Japan,Telecommunications,2020,0.0,0,True,investment,False
Japan,Telecommunications,2021,3.0,3,True,investment,False
Japan,Telecommunications,2022,10.0,14,True,investment,False
Japan,Telecommunications,2025,2.0,2,False,investment,False
Japan,Transportation,2015,1.0,3,True,investment,False
Japan,Transportation,2016,5.0,5,True,investment,False
Japan,Transportation,2017,15.0,15,True,investment,False
Japan,Transportation,2018,10.0,24,True,investment,False
Japan,Transportation,2019,103.0,111,True,investment,False
Japan,Transportation,2020,173.0,176,True,investment,False
Japan,Transportation,2021,42.0,46,True,investment,False
Japan,Transportation,2022,33.0,57,True,investment,False
Japan,Transportation,2023,52.0,62,True,investment,False
Japan,Transportation,2024,13.0,265,True,investment,False
Japan,Transportation,2025,41.0,53,False,investment,False
Jordan,All,2016,0.0,0,True,investment,False
Jordan,All,2018,0.0,0,True,investment,False
Jordan,All,2019,0.0,0,True,investment,False
Jordan,All,2020,0.0,0,True,investment,False
Jordan,All,2021,0.0,0,True,investment,False
Jordan,All,2022,0.0,1,True,investment,False
Jordan,All,2023,0.0,1,True,investment,False
Jordan,All,2025,0.0,0,False,investment,False
Jordan,Community and Lifestyle,2016,0.0,0,True,investment,False
Jordan,Community and Lifestyle,2018,0.0,0,True,investment,False
Jordan,Community and Lifestyle,2020,0.0,0,True,investment,False
Jordan,Community and Lifestyle,2023,,0,True,investment,False
Jordan,Consumer goods,2023,,0,True,investment,False
Jordan,Data and analytics,2016,0.0,0,True,investment,False
Jordan,Data and analytics,2018,0.0,0,True,investment,False
Jordan,Data and analytics,2019,0.0,0,True,investment,False
Jordan,Data and analytics,2020,0.0,0,True,investment,False
Jordan,Data and analytics,2021,0.0,0,True,investment,False
Jordan,Data and analytics,2022,0.0,1,True,investment,False
Jordan,Data and analytics,2023,0.0,1,True,investment,False
Jordan,Data and analytics,2025,0.0,0,False,investment,False
Jordan,Finance,2022,0.0,0,True,investment,False
Jordan,General purpose,2016,0.0,0,True,investment,False
Jordan,General purpose,2018,0.0,0,True,investment,False
Jordan,General purpose,2019,0.0,0,True,investment,False
Jordan,General purpose,2020,0.0,0,True,investment,False
Jordan,General purpose,2021,0.0,0,True,investment,False
Jordan,General purpose,2022,0.0,1,True,investment,False
Jordan,General purpose,2023,0.0,1,True,investment,False
Jordan,General purpose,2025,0.0,0,False,investment,False
Jordan,Hardware,2023,,0,True,investment,False
Jordan,Information Technology,2016,0.0,0,True,investment,False
Jordan,Information Technology,2021,0.0,0,True,investment,False
Jordan,Information Technology,2022,,0,True,investment,False
Jordan,Information Technology,2023,,0,True,investment,False
Jordan,Lending and Investments,2022,0.0,0,True,investment,False
Jordan,Manufacturing,2023,,0,True,investment,False
Jordan,Media and Entertainment,2022,,0,True,investment,False
Jordan,Media and Entertainment,2023,,1,True,investment,False
Jordan,Media and Entertainment,2025,0.0,0,False,investment,False
Jordan,"Mobile, platforms & Internet services",2016,0.0,0,True,investment,False
Jordan,Other,2023,0.0,0,True,investment,False
Jordan,Software,2016,0.0,0,True,investment,False
Jordan,Software,2018,0.0,0,True,investment,False
Jordan,Software,2019,0.0,0,True,investment,False
Jordan,Software,2020,0.0,0,True,investment,False
Jordan,Software,2021,0.0,0,True,investment,False
Jordan,Software,2022,0.0,1,True,investment,False
Jordan,Software,2023,0.0,1,True,investment,False
Jordan,Software,2025,0.0,0,False,investment,False
Jordan,Telecommunications,2016,0.0,0,True,investment,False
Kazakhstan,Agriculture,2020,0.0,0,True,investment,False
Kazakhstan,All,2019,0.0,0,True,investment,False
Kazakhstan,All,2020,0.0,1,True,investment,False
Kazakhstan,All,2021,1.0,1,True,investment,False
